"02.12.2022","HFV","HSBC PYŞ ÜÇÜNCÜ SERBEST (DÖVİZ) FON","18,791605","7.240.443,00","213","136.059.544,43"
"02.12.2022","HGC","HSBC PYŞ İKİNCİ SERBEST (DÖVİZ) FON","19,242438","122.789.916,00","1.574","2.362.777.388,22"
"02.12.2022","HGH","HEDEF PORTFÖY GÜNEŞ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON)","1,044949","2.684.944,00","2","2.805.629,00"
"02.12.2022","HGT","AZİMUT PORTFÖY 15.0 SERBEST (DÖVİZ) FON","15,648336","12.723.309,00","4","199.098.618,15"
"02.12.2022","HGV","HEDEF PORTFÖY SENTİMENT SERBEST FON","1,257464","16.327.388,00","14","20.531.109,45"
"02.12.2022","HII","HSBC PYŞ BİRİNCİ SERBEST (DÖVİZ) ÖZEL FON","0,959207","386.059.910,00","1","370.311.195,91"
"02.12.2022","HJA","AZİMUT PORTFÖY BİRİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON)","2,844915","30.593.012,00","1","87.034.514,96"
"02.12.2022","HJB","HEDEF PORTFÖY BİRİNCİ DEĞİŞKEN FON","0,000000","0,00","0","0,00"
"02.12.2022","HKH","HEDEF PORTFÖY KATILIM HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON)","2,301131","338.517.076,00","11.771","778.972.089,55"
"02.12.2022","HKV","ZİRAAT PORTFÖY HALKBANK KISA VADELİ BORÇLANMA ARAÇLARI (TL) FONU","154,991688","6.263.341,00","33.543","970.765.792,52"
"02.12.2022","HLL","ZİRAAT PORTFÖY HALKBANK PARA PİYASASI (TL) FONU","0,090629","56.290.385.210,00","855.953","5.101.514.429,88"
"02.12.2022","HLR","HEDEF PORTFÖY ADA HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON)","5,410650","49.212.839,00","10","266.273.432,99"
"02.12.2022","HMC","HEDEF PORTFÖY EKİNOKS SERBEST FON","2,716717","25.666.976,00","332","69.729.910,31"
"02.12.2022","HMG","HSBC PYŞ MUTLAK GETİRİ HEDEFLİ HİSSE SENEDİ SERBEST (TL) FON(HİSSE SENEDİ YOĞUN FON)","0,017331","25.200.191.355,00","616","436.746.351,51"
"02.12.2022","HMK","HEDEF PORTFÖY EGE HİSSE SENEDİ SERBEST FON(HİSSE SENEDİ YOĞUN FON)","87,737832","11.790.191,00","206","1.034.445.792,66"
"02.12.2022","HMR","HEDEF PORTFÖY KISA VADELİ BORÇLANMA ARAÇLARI FONU","0,000000","0,00","0","0,00"
"02.12.2022","HMS","HSBC PORTFÖY SÜRDÜRÜLEBİLİRLİK HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON)","0,027256","6.507.711.737,00","1.625","177.372.081,62"
"02.12.2022","HMT","AZİMUT PORTFÖY 12.0 SERBEST FON","1,972093","15.533.958,00","6","30.634.409,49"
"02.12.2022","HMV","HEDEF PORTFÖY MAVİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON)","6,198834","25.056.452,00","10","155.320.787,44"
"02.12.2022","HNN","GARANTİ PORTFÖY OCAK 2023 SERBEST(DÖVİZ-ABD DOLARI) FON","19,570856","114.608.977,00","577","2.242.995.823,80"
"02.12.2022","HOA","HSBC PORTFÖY TEKNOLOJİ DEĞİŞKEN FON","0,037996","1.159.697.360,00","705","44.064.145,00"
"02.12.2022","HOY","HSBC PORTFÖY YABANCI BYF FON SEPETI","0,097865","7.244.200.825,00","2.859","708.954.606,55"
"02.12.2022","HPC","ZİRAAT PORTFÖY HEDEF SERBEST ÖZEL FON","2,641588","2.569.078.519,00","1","6.786.445.716,66"
"02.12.2022","HPD","HSBC PORTFÖY ÇOKLU VARLIK İKİNCİ DEĞİŞKEN FON","0,064746","2.416.914.959,00","1.641","156.485.896,78"
"02.12.2022","HPF","HEDEF PORTFÖY KUZEY HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON)","24,105366","28.967.872,00","12","698.281.143,29"
"02.12.2022","HPI","HEDEF PORTFÖY İDEAL HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON)","7,370787","109.389.508,00","15","806.286.720,90"
"02.12.2022","HPJ","AZİMUT PORTFÖY HP SERBEST ÖZEL FON","1,304591","56.018.477,00","1","73.081.204,63"
"02.12.2022","HPL","HEDEF PORTFÖY ÇINAR HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON)","5,658266","13.108.707,00","5","74.172.551,90"
"02.12.2022","HPO","HSBC PORTFÖY ÇOKLU VARLIK BİRİNCİ DEĞİŞKEN FON","0,041975","11.959.561.142,20","3.199","502.004.474,19"
"02.12.2022","HPT","HSBC PORTFÖY KISA VADELİ BORÇLANMA ARAÇLARI (TL) FONU","0,030905","13.225.901.307,00","13.284","408.741.841,76"
"02.12.2022","HPV","ZİRAAT PORTFÖY HALKBANK KISA VADELİ KİRA SERTİFİKALARI KATILIM (TL) FONU","2,095612","675.132.886,00","226.563","1.414.816.298,60"
"02.12.2022","HPZ","HEDEF PORTFÖY ZEN HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN)","142,967416","5.536.954,00","13","791.604.008,43"
"02.12.2022","HSA","HSBC PORTFÖY DEĞİŞKEN (TL) FON","461,935549","6.122.546,00","5.420","2.828.221.648,11"
"02.12.2022","HSL","HSBC PORTFÖY PARA PİYASASI (TL) FONU","102,793965","5.389.641,00","17.271","554.022.568,74"
"02.12.2022","HST","HSBC PORTFÖY  BORÇLANMA ARAÇLARI (TL) FONU","0,416617","77.425.267,33","3.575","32.256.664,19"
"02.12.2022","HTZ","HEDEF PORTFÖY TURKUAZ SERBEST (TL) FON","0,000000","0,00","0","0,00"
"02.12.2022","HUI","AZİMUT PORTFÖY CAN SERBEST ÖZEL FON","27,868772","23.951.986,00","1","667.512.431,58"
"02.12.2022","HVA","HEDEF PORTFÖY ECE HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON)","1,177231","10.081.536,00","11","11.868.300,16"
"02.12.2022","HVB","HEDEF PORTFÖY PUSULA HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON)","0,254671","1.080.785.626,00","15","275.244.841,78"
"02.12.2022","HVC","HEDEF PORTFÖY ROTA HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON)","14,595122","4.469.623,00","8","65.234.694,45"
"02.12.2022","HVK","HEDEF PORTFÖY BİRİNCİ BORÇLANMA ARAÇLARI (TL) FONU","1,237899","302.847.911,00","598","374.895.128,87"
"02.12.2022","HVL","HEDEF PORTFÖY POYRAZ SERBEST FON","14,117785","18.719.869,00","7","264.283.078,93"
"02.12.2022","HVN","HEDEF PORTFÖY MUTLAK GETİRİ HEDEFLİ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON)","1,413024","202.387.634,00","44","285.978.626,10"
"02.12.2022","HVS","HSBC PORTFÖY HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON)","0,414272","4.361.433.196,00","14.686","1.806.817.816,88"
"02.12.2022","HVT","ALLBATROSS PORTFÖY BİRİNCİ PARA PİYASASI (TL) FONU","1,036254","19.314.630,00","43","20.014.859,43"
"02.12.2022","HVU","ALLBATROSS PORTFÖY BİRİNCİ DEĞİŞKEN FON","1,337612","2.309.850,00","147","3.089.683,78"
"02.12.2022","HVV","AK PORTFÖY HERAKLES SERBEST (DÖVİZ) ÖZEL FON","20,976930","60.669.550,00","1","1.272.660.874,30"
"02.12.2022","HVZ","ALLBATROSS PORTFÖY BİRİNCİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON)","1,802305","48.577.107,00","1.835","87.550.760,98"
"02.12.2022","HYK","HEDEF PORTFÖY AKDENİZ SERBEST FON","3,132815","32.655.620,00","47","102.304.030,78"
"02.12.2022","HYP","AZİMUT PORTFÖY İVME SERBEST FON","2,362908","80.119.392,00","251","189.314.779,88"
"02.12.2022","HYV","HEDEF PORTFÖY PARA PİYASASI (TL) FONU","1,416004","2.398.398.220,00","4.657","3.396.142.556,50"
"02.12.2022","HYY","AK PORTFÖY HERAKLES SERBEST ÖZEL FON","2,832475","370.203.919,00","1","1.048.593.474,83"
"02.12.2022","HZV","AK PORTFÖY HEZ SERBEST ÖZEL FON","1,385308","86.815.802,00","3","120.266.601,91"
"02.12.2022","IAC","İŞ PORTFÖY MZS SERBEST ÖZEL FON","2,656618","68.648.692,00","1","182.373.348,58"
"02.12.2022","IAF","İSTANBUL PORTFÖY ARK I SERBEST FON","0,213598","1.295.449.726,00","77","276.705.831,27"
"02.12.2022","IAI","İŞ PORTFÖY TOROS SERBEST ÖZEL FON","1,584518","55.012.790,00","1","87.168.740,05"
